id,segment,segment_name,polarity,topic_id,topic_name,topic_name_raw,product,review,review_translation,rating,sentiment
S2_NEG_T4_037,S2,성능 중시형,NEG,T4,배송/서비스,배송/서비스,스마트워치,센서 오차 데이터를 제출했는데 '개인차'라고 처리됐어요. ±20bpm이 개인차 범위라는 건 의학적으로 말이 안 돼요. 측정 데이터를 이해 못 하는 AS예요.,Submitted sensor error data and it was classified as 'individual variation.' ±20bpm being within individual variation range is medically inaccurate. This is an after-sales team that doesn't understand measurement data.,2.0,부정
S2_NEG_T4_038,S2,성능 중시형,NEG,T4,배송/서비스,배송/서비스,블루투스 스피커,주파수 응답 측정 결과 첨부해서 불량 신고했어요. '청취 환경 차이'로 처리됐어요. 측정 그래프가 있는데 환경 차이로 설명하려는 건 납득이 안 가요.,Attached frequency response measurements with my defect report. Classified as 'listening environment differences.' Hard to accept that explanation when I submitted a measurement graph.,3.5,중립
S2_NEG_T4_039,S2,성능 중시형,NEG,T4,배송/서비스,배송/서비스,무선 충전기,출력 전력 실측값을 보내며 스펙 허위 기재를 신고했어요. 일주일 후 '정상 제품'이라는 답변이 왔어요. 데이터로 증명한 결과가 이거라면 이 브랜드 AS는 신뢰할 수 없어요.,"Reported spec misrepresentation with measured wattage data. A week later: 'product is normal.' If this is the response to documented proof, this brand's support can't be trusted.",2.0,부정
S2_NEG_T4_040,S2,성능 중시형,NEG,T4,배송/서비스,배송/서비스,태블릿,디스플레이 색 정확도 측정 결과가 광고의 절반이에요. 교환 신청했더니 '모니터 캘리브레이션 문제'라고 해요. 교정된 측정기로 재측정해도 같은 결과예요. AS가 측정 프로세스를 이해 못 해요.,Display color accuracy measured at half the advertised value. Exchange was denied citing 'monitor calibration issues.' Same result with a calibrated instrument. Support doesn't understand measurement process.,2.0,부정
S2_NEG_T4_041,S2,성능 중시형,NEG,T4,배송/서비스,배송/서비스,웹캠,스펙 오차를 수치로 증명했는데 환불 거절당했어요. 소비자보호원에 접수하고 나서야 처리됐어요. 데이터 증거에 반응하지 않는 AS는 구조적으로 문제예요.,Proved spec deviation with measurements and refund was denied. Only got resolved after filing with the consumer protection agency. After-sales that doesn't respond to evidence has a systemic problem.,1.0,부정
S2_NEG_T4_042,S2,성능 중시형,NEG,T4,배송/서비스,배송/서비스,보조배터리,용량 측정값이랑 광고 비교 데이터 보내면서 교환 요청했는데 처리 기간이 한 달이 넘었어요. 데이터 증거가 있어도 처리 속도가 이렇게 느리면 AS 시스템이 제 기능을 못 해요.,"Sent capacity measurement vs. advertised comparison data with my exchange request — processing took over a month. Even with documented evidence, a process this slow means the support system isn't working.",2.5,부정
S2_NEG_T5_043,S2,성능 중시형,NEG,T5,사용 편의성,사용 편의성,노트북,성능 프로파일 커스텀 앱이 있다고 해서 샀는데 조정 범위가 너무 제한적이에요. 고성능 제품인데 설정 자유도가 낮으면 성능을 제대로 끌어내기 어려워요. 아쉬운 부분이에요.,Bought it partly for the performance profile customization app but the adjustment range is too limited. High-performance hardware with low configuration freedom makes it hard to extract full potential. Disappointing.,3.5,중립
S2_NEG_T5_044,S2,성능 중시형,NEG,T5,사용 편의성,사용 편의성,스마트워치,센서 데이터 앱 표시가 있는데 수치 갱신 주기가 5분이에요. 실시간 모니터링 목적으로 샀는데 5분 딜레이는 측정 도구로서 한계예요. 데이터는 정확한데 활용이 아쉬워요.,App shows sensor data but the refresh interval is 5 minutes. Bought it for real-time monitoring and a 5-minute delay is a fundamental limitation as a measurement tool. Data is accurate but hard to use effectively.,3.5,중립
S2_NEG_T5_045,S2,성능 중시형,NEG,T5,사용 편의성,사용 편의성,기계식 키보드,온보드 매크로 설정이 있는데 저장 가능한 수가 너무 적어요. 고성능 기능인데 실제로 활용하기엔 제약이 커요. 스펙에 한계가 명시됐으면 좋겠어요.,Onboard macro support exists but the number of saveable macros is too small. High-performance feature in theory but too limited to use meaningfully in practice. Would be better if spec sheet disclosed the limit.,3.0,중립
S2_NEG_T5_046,S2,성능 중시형,NEG,T5,사용 편의성,사용 편의성,무선 마우스,DPI 설정 앱이 있는데 설치하면 다른 드라이버랑 충돌해요. 고성능 센서 기능을 쓰려면 앱이 필수인데 안정적으로 작동을 못 해요.,DPI configuration app exists but conflicts with other drivers on install. App is required to access the high-performance sensor settings but it can't run stably.,3.0,중립
S2_NEG_T5_047,S2,성능 중시형,NEG,T5,사용 편의성,사용 편의성,외장 SSD,드라이브 상태 모니터링 앱이 있는데 S.M.A.R.T 항목 일부만 표시해요. 전체 데이터를 보려면 서드파티 툴이 필요해요. 성능 관리 목적으로 산 건데 반쪽짜리 앱이에요.,Drive health app shows only some S.M.A.R.T attributes. Need third-party tools to see the full data. Bought it partly for performance monitoring and the app only does half the job.,3.0,중립
S2_NEG_T5_048,S2,성능 중시형,NEG,T5,사용 편의성,사용 편의성,USB 허브,포트별 전력 모니터링 앱이 펌웨어 업데이트 후 작동을 안 해요. 고성능 장비 연결 관리 목적으로 쓰던 건데 업데이트 후 핵심 기능이 사라졌어요. 버그 수정도 안 되고 있어요.,Per-port power monitoring app stopped working after a firmware update. Was using it specifically to manage high-performance device connections and a core feature just disappeared. Bug still unfixed.,2.0,부정
S2_NEG_T5_049,S2,성능 중시형,NEG,T5,사용 편의성,사용 편의성,블루투스 스피커,이퀄라이저 앱이 있는데 주파수 대역별 조정값이 저장이 안 돼요. 앱 끄면 기본값으로 돌아가요. 성능 최적화 목적의 기능이 저장이 안 되면 의미가 없어요.,Equalizer app exists but frequency band adjustments don't save. Closes back to default when the app closes. A performance optimization feature that doesn't persist is pointless.,1.5,부정
S2_NEG_T5_050,S2,성능 중시형,NEG,T5,사용 편의성,사용 편의성,무선 충전기,충전 전력 실시간 표시 기능이 있다고 해서 샀는데 실제론 표시가 안 돼요. 측정 기능이 핵심 구매 이유였는데 작동 안 하는 기능을 스펙에 넣은 건 기만이에요.,Bought it specifically for the real-time wattage display feature but it doesn't actually work. That monitoring function was my primary reason for buying — listing a non-functional feature in the spec is deceptive.,1.0,부정
S2_NEG2_T1_001,S2,성능 중시형,NEG,T1,가격/비용,가격/비용,무선 이어폰,드라이버 스펙 대비 가격 효율 계산해서 샀는데 측정해보니 실제 임피던스가 스펙보다 20% 높아요. 스펙이 달라지면 가격 효율 계산 자체가 틀려지는 거예요.,"Bought based on driver spec-to-price efficiency calculation, but measured actual impedance 20% above spec. When the spec is wrong the whole efficiency calculation breaks.",3.0,중립
S2_NEG2_T1_002,S2,성능 중시형,NEG,T1,가격/비용,가격/비용,웹캠,렌즈 스펙 대비 가격이 합리적이라 선택했는데 동일 스펙 제품이 다른 채널에서 15% 저렴하게 판매 중이었어요. 스펙 대비 가격 비교를 더 넓은 범위로 해야 했어요.,"Selected for the rational lens spec-to-price ratio, then found the same spec product 15% cheaper through another channel. Should have done the spec-to-price comparison across a wider range.",3.0,중립
S2_NEG2_T1_003,S2,성능 중시형,NEG,T1,가격/비용,가격/비용,스마트 전구,루멘 대비 가격이 시장 평균 이하라서 샀는데 CRI 수치가 스펙보다 낮게 측정됐어요. 단일 지표로만 가격 효율 판단하면 안 된다는 걸 배웠어요.,"Bought because cost-per-lumen was below market average, but measured CRI came in below spec. Learned that judging price efficiency on a single metric isn't enough.",3.0,중립
S2_NEG2_T1_004,S2,성능 중시형,NEG,T1,가격/비용,가격/비용,블루투스 스피커,THD 대비 가격 계산해서 구매했는데 구매 후 2주 만에 동일 모델이 20% 할인됐어요. 스펙은 검증됐지만 가격 타이밍이 아쉬워서 성능 대비 지불 효율이 낮아졌어요.,"Calculated price relative to THD spec and bought, then the same model went 20% off two weeks later. Specs are validated but the timing hurt my performance-per-dollar efficiency.",2.5,부정
S2_NEG2_T1_005,S2,성능 중시형,NEG,T1,가격/비용,가격/비용,보조배터리,셀 효율 스펙 보고 가격 납득했는데 3개월 후 용량이 표기의 78%로 줄었어요. 초기 성능 대비 가격은 맞았지만 성능 유지율을 고려하면 가격 효율이 나빠져요.,"Accepted the price based on cell efficiency specs, then capacity dropped to 78% of rated at 3 months. Price-to-initial-performance was fine but factoring in retention rate breaks the efficiency calculation.",2.5,부정
S2_NEG2_T1_006,S2,성능 중시형,NEG,T1,가격/비용,가격/비용,무선 마우스,폴링레이트 대비 가격이 경쟁 우위라고 판단했는데 실측하니 800Hz가 한계예요. 1000Hz 스펙 기준으로 계산한 가격 효율이 완전히 달라져요.,"Judged it a competitive value based on polling rate-to-price, but measured max is 800Hz. The price efficiency calculation based on a 1000Hz spec changes completely.",2.5,부정
S2_NEG2_T1_007,S2,성능 중시형,NEG,T1,가격/비용,가격/비용,기계식 키보드,스위치 수명 스펙 대비 가격으로 장기 투자 계산했는데 5개월에 이미 2개 스위치에 입력 오류가 생겼어요. 수명 스펙이 틀리면 투자 수익 계산 자체가 무너져요.,"Calculated long-term investment value based on switch lifespan spec-to-price, then got input errors on 2 switches at 5 months. If the lifespan spec is wrong the whole ROI calculation collapses.",2.0,부정
S2_NEG2_T1_008,S2,성능 중시형,NEG,T1,가격/비용,가격/비용,태블릿,AP 벤치마크 대비 가격이 시장 최상위 효율이라 샀는데 써멀 스로틀링으로 지속 성능이 피크의 60%예요. 피크 성능 기준 가격 효율과 지속 성능 기준 효율이 완전히 달라요.,"Bought for market-leading benchmark-to-price efficiency, but thermal throttling drops sustained performance to 60% of peak. Price efficiency based on peak vs sustained performance are completely different numbers.",2.0,부정
S2_NEG2_T1_009,S2,성능 중시형,NEG,T1,가격/비용,가격/비용,외장 SSD,GB당 단가 계산으로 최선의 선택이었는데 실제 지속 쓰기 속도가 버스트 속도의 30%예요. 스펙에 버스트와 지속 쓰기 속도가 명확히 구분됐어야 해요. 가격 납득 기준이 달라졌어요.,"Best choice by cost-per-GB calculation, but actual sustained write speed is 30% of burst. The spec should have clearly distinguished burst from sustained write. The price justification basis has changed entirely.",1.5,부정
S2_NEG2_T1_010,S2,성능 중시형,NEG,T1,가격/비용,가격/비용,노트북,멀티코어 벤치마크 대비 가격이 시장 최선이었는데 배터리 수명이 광고의 40%예요. 성능 지표 하나만 보고 가격 납득한 게 실수였어요. 복합 지표로 계산했으면 결론이 달랐을 거예요.,"Best benchmark-to-price ratio in the market, but battery life is 40% of advertised. Mistake to justify the price on one performance metric alone. A multi-metric calculation would have led to a different conclusion.",1.5,부정
